status,twi,tri,tpi,spi,soil_type,slope,profile_cu,ppt,plan_curva,ndvi,lulc,elevation,dtoS,aspect
0,6.58990000000,1.75464000000,0.36593600000,0.00000000000,4,2.36070000000,-0.10738500000,204.36800000000,0.00000000000,0.18465700000,1,232.00000000000,1,90.22530000000
0,9.26249000000,0.97676500000,0.11891200000,0.00569510000,4,0.32630200000,0.00084432000,211.82700000000,0.00000000000,0.24921100000,1,251.00000000000,1,225.45000000000
0,7.51632000000,1.86732000000,0.36727900000,0.00000000000,5,0.93520800000,-0.10882600000,173.63000000000,0.00000000000,0.11428600000,1,186.00000000000,1,89.84290000000
0,9.22521000000,1.56445000000,-0.24675000000,0.00591142000,4,0.33869500000,0.10907300000,204.36800000000,0.00000000000,0.28300100000,1,210.01300000000,1,135.61400000000
0,8.18109000000,1.41803000000,0.24714700000,0.00000000000,4,0.48109500000,0.00084432000,211.82700000000,0.00000000000,0.28187300000,1,228.00000000000,1,90.43210000000
0,7.09008000000,1.79114000000,0.00000000000,0.00000000000,4,1.43210000000,0.00000000000,204.36800000000,0.00000000000,0.27095700000,1,201.00000000000,1,270.00000000000
0,8.41452000000,0.96661500000,-0.00201416000,0.13297500000,4,1.90403000000,0.00059678800,221.94200000000,0.00000000000,0.26006100000,1,233.00000000000,1,179.92300000000
0,10.36230000000,1.24243000000,0.11091600000,0.25786000000,4,0.92331200000,-0.10485200000,179.26800000000,0.00000000000,0.39502300000,4,221.00000000000,1,270.60900000000
0,7.16223000000,1.72327000000,-0.00659180000,0.00000000000,4,1.33245000000,0.00550489000,211.82700000000,0.00227342000,0.26804100000,1,231.00000000000,1,314.57800000000
0,7.03740000000,1.73702000000,0.50000000000,0.00000000000,4,1.50953000000,-0.16666700000,179.26800000000,0.05555560000,0.19050700000,1,228.00000000000,1,288.43500000000
0,7.59936000000,1.45274000000,-0.12500000000,0.03004630000,4,1.72101000000,0.02222220000,204.36800000000,-0.08888890000,0.23313400000,1,221.00000000000,1,236.31000000000
0,12.45770000000,1.08220000000,-0.24530000000,1.42404000000,5,0.74170200000,0.10953600000,191.59700000000,0.00021575500,0.11919200000,1,182.01800000000,3,199.02000000000
0,6.93169000000,1.32382000000,0.10884100000,0.00000000000,4,1.67774000000,-0.01560630000,168.58000000000,0.08581040000,0.25550200000,1,201.00000000000,1,326.51600000000
0,9.68088000000,1.42866000000,-0.24714700000,0.07870760000,4,0.75155900000,0.11107900000,211.82700000000,0.00081180400,0.28040000000,1,224.00800000000,1,250.60300000000
0,6.80334000000,1.26554000000,0.24905400000,0.00000000000,4,1.90734000000,0.00000000000,211.82700000000,0.00000000000,0.29984800000,1,237.00000000000,1,180.05400000000
0,9.26684000000,1.83637000000,-0.51492300000,0.68044600000,4,2.59733000000,0.11553600000,168.58000000000,-0.22222200000,0.24407600000,1,192.00000000000,1,174.70600000000
0,13.02090000000,0.88529500000,0.00027465800,0.00039842700,4,0.01141410000,0.00004379950,221.94200000000,0.00004379950,0.19486300000,1,235.02100000000,1,199.03600000000
0,7.74319000000,2.86233000000,0.74150100000,0.00000000000,4,0.74541200000,-0.10884700000,173.63000000000,0.22016300000,0.24783900000,1,185.00000000000,1,340.58400000000
0,7.25578000000,1.77965000000,0.74838300000,0.00000000000,4,1.21348000000,-0.11111100000,173.63000000000,0.22222200000,0.32515900000,2,185.00000000000,2,281.19500000000
0,9.22304000000,0.75610300000,0.12432900000,0.00592429000,4,0.33943300000,0.00059678800,204.36800000000,0.00000000000,0.30032200000,1,203.00000000000,1,135.30600000000
0,8.23369000000,1.04436000000,-0.03292850000,0.09559980000,4,1.82520000000,0.00984022000,173.91000000000,0.00000000000,0.42926000000,4,163.00000000000,4,90.01670000000
0,8.79753000000,1.98765000000,-0.50000000000,0.19039400000,5,1.81752000000,0.17777800000,173.63000000000,-0.15555600000,0.21872200000,1,182.00000000000,2,203.19900000000
0,7.73601000000,1.48254000000,0.24609400000,0.00000000000,4,0.75078100000,-0.10907300000,211.82700000000,0.00000000000,0.23466800000,1,247.00000000000,1,108.49700000000
0,11.09910000000,1.15891000000,0.12121600000,0.74422700000,4,1.06590000000,-0.10942200000,204.36800000000,0.00000000000,0.29895900000,1,205.00000000000,1,243.60900000000
0,7.38549000000,1.47633000000,0.49905400000,0.00000000000,4,1.06590000000,-0.11069200000,168.58000000000,0.11068600000,0.30264900000,1,198.00000000000,1,296.39100000000
0,9.53926000000,0.95592300000,-0.24826000000,0.06477280000,4,0.74220000000,0.10930300000,168.58000000000,-0.00061439800,0.22304900000,1,199.01300000000,1,17.69440000000
0,7.73156000000,2.44805000000,0.74676500000,0.00000000000,4,0.75412800000,-0.11153600000,211.82700000000,0.22095300000,0.24290800000,1,221.00000000000,1,287.81400000000
0,7.49554000000,0.96480700000,0.37500000000,0.00000000000,4,0.95484100000,-0.11111100000,211.82700000000,0.00000000000,0.25052100000,1,233.00000000000,1,0.00000000000
0,13.24650000000,1.92305000000,-0.50457800000,23.89570000000,4,2.03956000000,0.00224091000,191.59700000000,-0.11090800000,0.22246700000,1,165.00000000000,4,215.65200000000
0,12.12800000000,1.25709000000,-0.49563600000,1.05091000000,4,0.75261400000,0.10983500000,211.82700000000,-0.00078106800,0.29656500000,1,216.00800000000,1,251.21600000000
0,6.58706000000,1.86369000000,0.36853000000,0.00000000000,4,2.36741000000,-0.10822900000,173.63000000000,0.00000000000,0.18567300000,1,176.00000000000,2,180.15000000000
0,6.57925000000,1.30451000000,0.25000000000,0.00000000000,4,2.38594000000,0.00000000000,204.36800000000,0.00000000000,0.26635900000,1,218.00000000000,1,233.13000000000
0,8.97438000000,1.88808000000,-0.48501600000,0.11395100000,4,1.30555000000,0.16108300000,221.94200000000,-0.05214350000,0.22296000000,1,240.04200000000,1,314.66200000000
0,8.76758000000,1.32804000000,0.12365700000,0.05605200000,4,1.07039000000,-0.11051400000,191.59700000000,0.00000000000,0.10493300000,1,175.00000000000,4,153.58800000000
0,6.85069000000,2.72496000000,0.99932900000,0.00000000000,4,1.81920000000,-0.17765800000,179.26800000000,0.15567500000,0.16952100000,1,217.00000000000,1,203.22000000000
0,7.14841000000,2.56419000000,0.74743700000,0.00000000000,5,1.35098000000,-0.11096200000,191.59700000000,0.11126000000,0.10613900000,1,182.00000000000,3,225.10900000000
0,7.14631000000,2.07565000000,0.12042200000,0.04726600000,4,2.70613000000,-0.10325200000,179.26800000000,-0.10529000000,0.24994500000,1,231.00000000000,1,254.76100000000
0,8.42600000000,1.28439000000,-0.24765000000,0.01314570000,4,0.75315300000,0.11042900000,179.26800000000,0.00006097290,0.28926800000,1,213.00800000000,1,251.16900000000
0,13.33600000000,0.51873100000,0.00000000000,0.00058147800,4,0.01110540000,0.00000000000,191.59700000000,0.00000000000,0.17245500000,1,175.04100000000,3,202.52700000000
1,8.05751000000,1.58607000000,-0.62500000000,0.19002900000,4,2.71992000000,0.16111100000,191.59700000000,-0.06111110000,0.27163700000,4,167.00000000000,5,195.25500000000
1,9.52230000000,2.78652000000,-0.74462900000,0.06588080000,4,0.75489400000,0.10991800000,173.91000000000,-0.22102900000,0.39712300000,4,166.00500000000,4,341.56500000000
1,8.07706000000,3.72492000000,-1.09683000000,0.18635000000,4,2.66733000000,0.29899800000,191.59700000000,-0.13292800000,0.63311000000,4,162.05400000000,5,38.15160000000
0,6.90621000000,1.77465000000,0.37310800000,0.00000000000,4,1.72101000000,-0.06632890000,179.26800000000,0.04478220000,0.28050400000,1,202.00000000000,1,123.69000000000
0,13.62470000000,1.22068000000,-0.12458800000,0.90060600000,4,0.32866500000,-0.01092760000,168.58000000000,-0.01117510000,0.27350000000,1,177.01300000000,2,136.52700000000
0,9.74309000000,0.99452100000,-0.23115500000,0.07396070000,4,0.70623700000,0.10236300000,168.58000000000,-0.00024760400,0.22025300000,1,160.07100000000,4,252.12800000000
0,8.50529000000,2.34124000000,0.87025500000,0.00000000000,4,0.34788600000,-0.24894500000,221.94200000000,0.19381100000,0.27925000000,1,222.00000000000,1,134.57700000000
0,10.30900000000,1.20260000000,0.00000000000,0.00000000000,4,0.00000000000,0.00000000000,191.59700000000,0.00000000000,0.27830100000,1,164.00000000000,4,-1.00000000000
0,14.14700000000,0.40206400000,0.00000000000,0.00155061000,4,0.01110540000,0.00000000000,191.59700000000,0.00000000000,0.59520700000,4,156.31700000000,5,157.47300000000
0,7.44667000000,1.35050000000,0.11935400000,0.00000000000,4,1.00265000000,-0.02353230000,221.94200000000,-0.02591940000,0.22150900000,1,228.00000000000,1,225.41400000000
0,7.49689000000,1.86980000000,0.24676500000,0.03328860000,4,1.90659000000,0.00000000000,168.58000000000,0.00000000000,0.22679900000,1,173.00000000000,3,270.00000000000
0,6.77253000000,1.35631000000,0.37405400000,0.00000000000,4,1.96699000000,0.02245520000,222.01900000000,0.13272200000,0.20436800000,1,245.00000000000,1,166.06600000000
0,8.53854000000,1.98319000000,-0.12851000000,0.03523950000,4,1.00943000000,0.02979400000,191.59700000000,0.02750860000,0.19973200000,1,163.00000000000,4,224.95700000000
0,9.68471000000,0.71894900000,-0.11715700000,0.01120100000,4,0.32088200000,-0.01842940000,168.58000000000,-0.01842940000,0.24431700000,1,178.05900000000,2,43.16730000000
0,7.78322000000,2.06626000000,-0.49652100000,0.02500000000,4,1.43210000000,0.22102900000,221.94200000000,-0.00049506300,0.24870300000,1,230.00500000000,1,270.00000000000
0,7.03740000000,1.31542000000,0.00000000000,0.00000000000,4,1.50953000000,0.00000000000,221.94200000000,0.00000000000,0.25598900000,1,232.00000000000,1,251.56500000000
0,10.39620000000,2.58786000000,-0.62353500000,0.90912300000,4,1.67981000000,0.22156300000,179.26800000000,-0.00030985800,0.18592000000,1,221.00500000000,1,7.88487000000
0,7.50289000000,1.25733000000,-0.00541687000,0.03308940000,4,1.89519000000,0.00168864000,221.94200000000,0.00000000000,0.17432000000,1,220.00000000000,1,359.90600000000
0,6.91737000000,1.35215000000,-0.38943500000,0.05942580000,4,3.40085000000,0.07988250000,168.58000000000,-0.03122860000,0.28830800000,3,159.00000000000,5,146.43900000000
0,18.73600000000,1.35110000000,-0.25715600000,773.87600000000,4,0.74564100000,0.10985900000,191.59700000000,-0.00209613000,0.23372100000,1,166.00000000000,4,341.70000000000
0,10.11790000000,2.20661000000,-0.72819500000,0.25420200000,4,1.04022000000,0.16130800000,168.58000000000,-0.05261650000,0.25035500000,1,177.03600000000,2,117.06200000000
0,7.49554000000,2.19243000000,0.87500000000,0.00000000000,4,0.95484100000,-0.11111100000,221.94200000000,0.22222200000,0.16589000000,1,220.00000000000,1,180.00000000000
0,8.64507000000,1.06347000000,-0.35235600000,0.03167850000,4,0.90744500000,0.10439700000,221.94200000000,-0.00000345523,0.24712900000,1,212.05500000000,1,179.79900000000
0,11.55540000000,1.15414000000,-0.12756300000,0.95055300000,4,0.95539700000,0.11026100000,179.26800000000,-0.00169402000,0.31940100000,1,186.00000000000,1,269.59700000000
0,8.90355000000,1.11076000000,0.11840800000,0.00815430000,4,0.46719600000,-0.10643900000,179.26800000000,0.00000000000,0.33316900000,1,194.00000000000,1,0.00000000000
0,12.64290000000,0.16053300000,0.00000000000,0.00019382600,4,0.01110540000,0.00000000000,191.59700000000,0.00000000000,0.61758100000,4,156.41400000000,5,157.47300000000
0,10.86050000000,1.08987000000,0.24838300000,0.76732900000,4,1.22106000000,-0.11051400000,221.94200000000,0.00000000000,0.23076900000,1,234.00000000000,1,281.18600000000
0,14.86230000000,1.66074000000,-0.24708600000,0.00286458000,4,0.01025800000,0.00000000000,168.58000000000,-0.21864100000,0.27008700000,1,161.01600000000,5,270.00000000000
0,13.18980000000,1.21416000000,-0.46958900000,7.00906000000,4,1.13750000000,0.10139700000,191.59700000000,-0.00082016400,0.13874300000,1,166.08300000000,4,281.83300000000
0,6.80378000000,1.85002000000,0.09573360000,0.00000000000,4,1.90651000000,-0.01508320000,168.58000000000,0.08345130000,0.24441100000,1,180.00000000000,1,256.20300000000
0,7.73804000000,0.65471400000,-0.24484300000,0.00000000000,4,0.74925400000,0.11000400000,168.58000000000,0.00058112900,0.24871300000,1,177.01300000000,2,251.00700000000
0,7.25904000000,3.11226000000,0.99609400000,0.00000000000,4,1.20954000000,-0.11111100000,221.94200000000,0.22222200000,0.22004500000,1,241.00000000000,1,191.32000000000
0,11.99860000000,0.42960900000,0.00205994000,0.00000000000,4,0.01057600000,-0.00027666700,168.58000000000,0.00021839600,0.16948800000,1,173.00800000000,1,178.30300000000
0,8.18489000000,2.31005000000,0.87405400000,0.00000000000,4,0.47927100000,-0.11111100000,168.58000000000,0.22222200000,0.25036000000,1,170.00000000000,4,269.78300000000
0,12.27260000000,1.01299000000,0.00463867000,0.00000000000,4,0.00804092000,-0.00064549500,179.26800000000,0.00129068000,0.23094200000,1,215.00800000000,1,219.63300000000
0,12.89750000000,0.81819600000,-0.12515300000,0.42823200000,4,0.32714200000,0.00000000000,168.58000000000,-0.00049506300,0.18150500000,1,186.01300000000,1,136.40200000000
0,13.55920000000,0.00327400000,-0.00083923300,0.00077530400,4,0.01110540000,0.00000000000,191.59700000000,0.00000000000,0.62222200000,4,161.21200000000,4,67.47270000000
0,9.24099000000,1.01077000000,-0.12258900000,0.00581889000,4,0.33339400000,-0.02776680000,168.58000000000,-0.02706820000,0.34463300000,1,174.01300000000,2,223.23600000000
0,14.14700000000,0.00168325000,0.00000000000,0.00155061000,4,0.01110540000,0.00000000000,191.59700000000,0.00000000000,0.57633500000,4,161.09400000000,4,247.47300000000
1,21.61490000000,0.53347100000,-0.00167847000,2.60605000000,4,0.01025800000,0.00000000000,168.58000000000,-0.00049506300,0.03214960000,5,158.04000000000,5,180.00000000000
1,9.81869000000,2.12444000000,-0.49719200000,0.09143360000,4,0.74835200000,0.11105700000,191.59700000000,0.00089191200,0.24321600000,2,162.00500000000,5,251.75100000000
1,11.22490000000,1.75962000000,-0.42596400000,0.98031900000,4,1.14614000000,0.13921100000,191.59700000000,-0.03902220000,0.37950300000,4,159.20000000000,5,314.61500000000
1,9.87795000000,1.14125000000,-0.49200400000,0.20312100000,4,1.05788000000,0.10894900000,191.59700000000,-0.10954700000,0.36104100000,4,163.01300000000,5,243.23800000000
1,6.75988000000,1.45231000000,-0.01219180000,0.00000000000,4,1.99200000000,0.00448190000,191.59700000000,-0.00262191000,-0.01770220000,5,162.00000000000,5,225.07400000000
0,8.07172000000,1.45725000000,0.37243700000,0.01873480000,4,1.07330000000,-0.11026700000,177.74700000000,0.00000000000,0.17678800000,1,191.00000000000,1,206.37900000000
0,6.45087000000,2.00802000000,-0.12919600000,0.00000000000,5,2.71234000000,0.10653200000,172.71300000000,0.10449400000,0.16757600000,1,178.00000000000,1,344.83700000000
0,7.37162000000,1.35454000000,-0.12500000000,0.03773080000,5,2.16079000000,0.00000000000,172.71300000000,0.00000000000,0.47565500000,4,160.00000000000,4,83.65980000000
0,9.22975000000,1.53304000000,-0.74307300000,0.16477000000,5,1.34841000000,0.10971900000,177.74700000000,-0.10972200000,0.19299700000,1,185.00800000000,1,225.07700000000
0,13.41500000000,0.00320877000,-0.00155640000,0.00053732200,5,0.01026210000,0.00017462800,172.71300000000,-0.00052388500,0.50511400000,4,155.40900000000,3,135.00000000000
0,8.07863000000,2.16079000000,-0.49334700000,0.01860570000,4,1.06590000000,0.10984100000,238.67100000000,-0.10984800000,0.18831500000,1,239.00800000000,1,26.39060000000
0,7.81628000000,1.80348000000,-0.25189200000,0.02418710000,4,1.38555000000,0.04616520000,190.28200000000,-0.06663460000,0.23237800000,1,172.00000000000,1,211.11800000000
0,12.62810000000,1.38673000000,0.24743700000,1.77935000000,4,0.76077100000,-0.11051400000,177.74700000000,0.00000000000,0.19361100000,1,186.00000000000,1,251.71300000000
0,6.51372000000,2.19185000000,0.49267600000,0.00000000000,5,2.54733000000,-0.10760500000,225.77100000000,0.11124000000,0.23988400000,1,189.00000000000,1,201.83800000000
0,13.41500000000,0.77465800000,-0.00158691000,0.00053732200,4,0.01026210000,0.00017462800,225.77100000000,-0.00052388500,0.20494100000,1,201.03000000000,1,225.00000000000
0,8.54289000000,1.41982000000,0.12405400000,0.00000000000,4,0.33504900000,0.00000000000,225.77100000000,0.00000000000,0.15717400000,1,202.00000000000,1,45.00000000000
0,9.66384000000,0.75066600000,-0.12283300000,0.01143720000,4,0.32764800000,-0.01931800000,225.77100000000,-0.01931800000,0.19181100000,1,204.02100000000,1,43.20520000000
0,12.71120000000,0.73803500000,0.00369263000,0.00000000000,4,0.00518588000,-0.00092411900,238.67100000000,0.00041526400,0.23396800000,1,226.01500000000,1,233.33900000000
0,12.22820000000,0.58948700000,0.00396729000,0.00000000000,4,0.00840670000,-0.00078614100,225.77100000000,0.00115003000,0.19121800000,1,203.00800000000,1,207.23100000000
0,7.49420000000,1.08951000000,0.37432900000,0.00000000000,4,0.95612400000,-0.11111100000,225.77100000000,0.00000000000,0.17993300000,1,200.00000000000,1,269.92300000000
0,7.03892000000,2.08819000000,0.49905400000,0.00000000000,4,1.50723000000,-0.16645600000,225.77100000000,0.05576660000,0.22048000000,1,196.00000000000,1,161.60900000000
0,10.48870000000,1.68583000000,-0.36918600000,0.15205000000,4,0.67011200000,0.10990800000,190.28200000000,-0.00000982235,0.19284600000,1,160.01300000000,4,135.59400000000
0,14.00120000000,2.39591000000,-0.86901900000,36.02860000000,5,1.71686000000,0.19913200000,139.91600000000,-0.13226500000,0.26200900000,1,199.00800000000,1,56.36320000000
0,12.61100000000,1.48056000000,-0.11935400000,0.31937600000,4,0.32676200000,-0.01877200000,190.28200000000,-0.01877200000,0.12006100000,1,155.04200000000,5,46.79970000000
0,6.90504000000,2.28017000000,-0.25094600000,0.00000000000,5,1.72302000000,-0.11152400000,190.28200000000,-0.11236800000,0.71345000000,4,163.00000000000,5,123.79000000000
0,12.02910000000,0.43646000000,0.00166321000,0.00000000000,4,0.01025800000,0.00000000000,225.77100000000,0.00049506300,0.22086500000,1,250.06300000000,1,0.00000000000
0,7.43665000000,1.53412000000,0.37405400000,0.00000000000,4,1.01275000000,0.02756670000,177.74700000000,0.02756670000,0.23276200000,1,175.00000000000,1,314.85500000000
0,7.51222000000,1.82011000000,0.36862200000,0.00000000000,5,0.93905100000,-0.10942200000,177.74700000000,0.00000000000,0.20932300000,1,159.00000000000,3,90.07820000000
0,6.95233000000,1.58478000000,0.22674600000,0.00000000000,4,1.64348000000,-0.03872530000,225.77100000000,0.06289480000,0.16991300000,1,203.00000000000,1,97.85020000000
0,9.37744000000,2.41560000000,-0.71792600000,0.05076720000,4,0.72714700000,0.10629300000,177.74700000000,-0.21308100000,0.21565100000,1,186.04100000000,1,108.49900000000
0,11.17740000000,1.17859000000,-0.62689200000,2.02675000000,4,1.68248000000,0.08375550000,225.77100000000,-0.13846700000,0.18279600000,1,200.00000000000,1,225.00000000000
0,7.11866000000,1.22555000000,0.12500000000,0.00000000000,4,1.39176000000,0.02777780000,177.74700000000,0.02777780000,0.19386700000,1,179.00000000000,1,239.03600000000
0,8.95359000000,1.54716000000,-0.59375000000,0.11634500000,4,1.33297000000,0.13155900000,238.67100000000,-0.07660150000,0.18186400000,1,248.05900000000,1,211.31500000000
0,13.89570000000,0.40376200000,0.00001525880,0.00116296000,4,0.01110540000,0.00000000000,190.28200000000,0.00000000000,0.28089900000,2,152.36600000000,4,157.47300000000
0,8.19245000000,1.96781000000,0.49649000000,0.00000000000,5,0.47566000000,-0.21993700000,172.71300000000,0.00000000000,0.20626500000,1,161.00000000000,2,89.47260000000
0,13.69250000000,2.17884000000,-0.72930900000,4.88608000000,5,0.73861800000,0.10798100000,177.74700000000,-0.21645800000,0.22931500000,1,177.02600000000,1,251.50200000000
0,7.40557000000,2.42661000000,0.48753400000,0.00000000000,4,1.04472000000,-0.10825800000,225.77100000000,0.10854900000,0.16068600000,1,197.00000000000,1,206.44500000000
0,12.73910000000,0.65290700000,-0.14816300000,0.65861300000,5,0.43877900000,0.06467660000,172.71300000000,-0.00062422300,0.64434800000,4,155.41500000000,4,17.27000000000
0,8.02444000000,1.54056000000,-0.25000000000,0.05892560000,4,1.68760000000,0.04444440000,177.74700000000,-0.06666670000,0.23261000000,1,195.00000000000,1,171.87000000000
0,6.97400000000,1.72831000000,-0.04266360000,0.00000000000,4,1.60828000000,-0.04607560000,190.28200000000,-0.04607560000,0.59966800000,4,154.00000000000,4,327.11500000000
0,7.44455000000,1.51246000000,-0.12796000000,0.00000000000,5,1.00478000000,0.03172140000,177.74700000000,0.02908670000,0.14558000000,1,181.00000000000,1,225.45600000000
0,7.26594000000,1.50037000000,-0.00637817000,0.00000000000,4,1.20122000000,-0.10857800000,190.28200000000,0.00000000000,0.56720300000,4,162.00000000000,5,168.21100000000
0,7.72902000000,0.84566500000,0.24905400000,0.00000000000,4,0.75604500000,-0.11111100000,190.28200000000,0.00000000000,0.20065200000,1,168.00000000000,2,251.73900000000
0,7.38397000000,1.91588000000,-0.12500000000,0.03726780000,4,2.13430000000,0.06666670000,238.67100000000,-0.04444440000,0.17520400000,1,226.00000000000,1,333.43500000000
0,8.40650000000,2.27645000000,0.67509500000,0.00000000000,5,0.38401000000,-0.10823100000,172.71300000000,0.22256900000,0.61816500000,4,157.00000000000,4,342.64200000000
0,13.36910000000,0.00180590000,-0.00039672900,0.00056258600,4,0.01074460000,-0.00006179930,190.28200000000,-0.00006179930,0.14406300000,1,154.08000000000,4,332.23600000000
0,15.90100000000,0.55336300000,-0.00285339000,0.00242282000,5,0.00555271000,0.00054552300,172.71300000000,-0.00029879700,0.26729900000,2,159.04100000000,3,112.52700000000
0,8.42369000000,1.33288000000,0.00000000000,0.01317620000,4,0.75489400000,0.11111100000,225.77100000000,0.00000000000,0.35264000000,1,196.00000000000,1,251.56500000000
